title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Open Your Eyes",movie,"Drama, Mystery, Sci-Fi",1997,tt0125659,7.7,75161,
"Sweet November",movie,"Drama, Romance",2001,tt0230838,6.7,96795,
"Twin Peaks: Fire Walk with Me",movie,"Drama, Horror, Mystery",1992,tt0105665,7.3,112323,
Superman,movie,"Action, Adventure, Sci-Fi",1978,tt0078346,7.4,195708,
Hulk,movie,"Action, Sci-Fi",2003,tt0286716,5.6,285421,
"The Amazing Spider-Man",movie,"Action, Sci-Fi",2012,tt0948470,6.9,731618,
"The Others",movie,"Horror, Mystery, Thriller",2001,tt0230600,7.6,409157,
"Shakespeare in Love",movie,"Comedy, Drama, History",1998,tt0138097,7.1,238619,
"Me and My Sister",movie,"Comedy, Drama",2004,tt0410639,6.4,1919,
Crank,movie,"Action, Crime, Thriller",2006,tt0479884,6.9,270815,
Zodiac,movie,"Crime, Drama, Mystery",2007,tt0443706,7.7,633544,
"The Butterfly Effect",movie,"Drama, Sci-Fi, Thriller",2004,tt0289879,7.6,539556,
"8 Women",movie,"Comedy, Crime, Musical",2002,tt0283832,7,35307,
"A Perfect Murder",movie,"Crime, Drama, Thriller",1998,tt0120787,6.6,95186,
Alexander,movie,"Action, Biography, Drama",2004,tt0346491,5.6,180049,
"The Grudge",movie,"Horror, Mystery, Thriller",2004,tt0391198,5.9,154435,
Jezebel,movie,"Drama, Romance",1938,tt0030287,7.4,15706,
"The Constant Gardener",movie,"Drama, Mystery, Romance",2005,tt0387131,7.3,152335,
"Benny's Video",movie,"Crime, Drama",1992,tt0103793,7.1,19741,
"The Most Dangerous Game",movie,"Action, Adventure, Horror",1932,tt0023238,7.1,14673,
"Lara Croft: Tomb Raider",movie,"Action, Adventure, Fantasy",2001,tt0146316,5.8,224863,
"Lara Croft: Tomb Raider - The Cradle of Life",movie,"Action, Adventure, Fantasy",2003,tt0325703,5.5,148334,
"Two Brothers",movie,"Adventure, Drama, Family",2004,tt0338512,7,16266,
"The Diving Bell and the Butterfly",movie,"Biography, Drama",2007,tt0401383,8,111675,
"Mr. Deeds",movie,"Comedy, Romance",2002,tt0280590,5.8,158069,
"The Patriot",movie,"Action, Drama, History",2000,tt0187393,7.2,303312,
"Training Day",movie,"Crime, Drama, Thriller",2001,tt0139654,7.8,494815,
Moonstruck,movie,"Comedy, Drama, Romance",1987,tt0093565,7.2,73768,
"The Lake House",movie,"Drama, Fantasy, Romance",2006,tt0410297,6.8,161415,
"I, Robot",movie,"Action, Mystery, Sci-Fi",2004,tt0343818,7.1,595569,
"The Rink",movie,"Comedy, Short",1916,tt0007264,7,4478,
"Romeo Must Die",movie,"Action, Crime, Thriller",2000,tt0165929,6.1,75384,
"The Last Castle",movie,"Action, Drama, Thriller",2001,tt0272020,6.9,87399,
"Rush Hour",movie,"Action, Comedy, Crime",1998,tt0120812,7,310673,
Payback,movie,"Action, Crime, Drama",1999,tt0120784,7.1,149630,
"Hostile Waters",movie,"Comedy, Crime, Drama",1997,tt0119320,6.3,2354,
"The Perfect Storm",movie,"Action, Adventure, Drama",2000,tt0177971,6.5,183416,
"The Glass House",movie,"Crime, Drama, Mystery",2001,tt0221218,5.8,41116,
"Tenacious D in the Pick of Destiny",movie,"Adventure, Comedy, Music",2006,tt0365830,6.8,117351,
"Death at a Funeral",movie,Comedy,2007,tt0795368,7.3,124533,
"Lassie Come Home",movie,"Adventure, Drama, Family",1943,tt0036098,7.1,6169,
"Capturing the Friedmans",movie,"Biography, Crime, Documentary",2003,tt0342172,7.6,27892,
"The Golden Compass",movie,"Adventure, Family, Fantasy",2007,tt0385752,6.1,200330,
Closer,movie,"Drama, Romance",2004,tt0376541,7.2,243998,
"Space Jam",movie,"Adventure, Animation, Comedy",1996,tt0117705,6.5,221936,
Avalon,movie,Drama,1990,tt0099073,7.2,7162,
Inkheart,movie,"Adventure, Family, Fantasy",2008,tt0494238,6.1,83937,
Beowulf,movie,"Action, Adventure, Animation",2007,tt0442933,6.3,177212,
"Taxi 2",movie,"Action, Comedy, Crime",2000,tt0183869,6.5,61035,
"Taxi 3",movie,"Action, Comedy, Crime",2003,tt0295721,5.8,47157,
"Taxi 4",movie,"Action, Comedy, Crime",2007,tt0804540,5.6,31890,
Topaz,movie,"Drama, Thriller",1969,tt0065112,6.2,20375,
"The Young Girls of Rochefort",movie,"Comedy, Drama, Musical",1967,tt0062873,7.7,12893,
"Joint Security Area",movie,"Action, Drama, Thriller",2000,tt0260991,7.7,36223,
"Tie Me Up! Tie Me Down!",movie,"Comedy, Crime, Drama",1989,tt0101026,7,33283,
"Lady Snowblood",movie,"Action, Crime, Drama",1973,tt0158714,7.6,17441,
"The Bourne Identity",movie,"Action, Mystery, Thriller",2002,tt0258463,7.8,593754,
"The Bourne Supremacy",movie,"Action, Thriller",2004,tt0372183,7.7,499334,
"The Bourne Ultimatum",movie,"Action, Mystery, Thriller",2007,tt0440963,8,670632,
"The Tailor of Panama",movie,"Drama, Thriller",2001,tt0236784,6.1,32023,
"Born on the Fourth of July",movie,"Biography, Drama, War",1989,tt0096969,7.2,120040,
Innerspace,movie,"Action, Adventure, Comedy",1987,tt0093260,6.8,67368,
"Two Weeks Notice",movie,"Comedy, Romance",2002,tt0313737,6.2,130585,
"The Game",movie,"Drama, Mystery, Thriller",1997,tt0119174,7.7,451361,
Z,movie,"Crime, Drama, Thriller",1969,tt0065234,8.1,32641,
"Journey to Italy",movie,"Drama, Romance",1954,tt0046511,7.3,13106,
"The Adventures of Priscilla, Queen of the Desert",movie,"Comedy, Music",1994,tt0109045,7.5,58047,
"The Lodger: A Story of the London Fog",movie,"Crime, Drama, Mystery",1927,tt0017075,7.3,14243,
"American Pie 2",movie,Comedy,2001,tt0252866,6.4,278416,
"American Splendor",movie,"Biography, Comedy, Drama",2003,tt0305206,7.4,53559,
"Pitch Black",movie,"Horror, Sci-Fi, Thriller",2000,tt0134847,7,258922,
"The Chronicles of Riddick",movie,"Action, Adventure, Sci-Fi",2004,tt0296572,6.6,247441,
"Rumor Has It...",movie,"Comedy, Drama, Romance",2005,tt0398375,5.5,63333,
"A Very Long Engagement",movie,"Drama, Mystery, Romance",2004,tt0344510,7.6,76888,
"And the Band Played On",movie,"Drama, History",1993,tt0106273,7.8,11348,
"An Angel at My Table",movie,"Biography, Drama",1990,tt0099040,7.4,9087,
"The Addams Family",movie,"Comedy, Fantasy",1991,tt0101272,7,190853,
"License to Wed",movie,"Comedy, Romance",2007,tt0762114,5.3,41254,
"An Impossible Voyage",movie,"Action, Adventure, Family",1904,tt0000499,7.5,4250,
"Ghostbusters II",movie,"Action, Comedy, Fantasy",1989,tt0097428,6.6,233053,
"Dr. Jekyll and Mr. Hyde",movie,"Horror, Sci-Fi",1931,tt0022835,7.6,16740,
Frankenstein,movie,"Drama, Horror, Sci-Fi",1931,tt0021884,7.8,83369,
"Modern Times",movie,"Comedy, Drama, Romance",1936,tt0027977,8.5,272160,
"Seance on a Wet Afternoon",movie,"Crime, Drama",1964,tt0058557,7.6,7795,
"Destroy All Monsters",movie,"Action, Sci-Fi, Thriller",1968,tt0063172,6.4,8198,
"Ebirah, Horror of the Deep",movie,"Adventure, Fantasy, Sci-Fi",1966,tt0060464,5.5,6829,
"Midnight Cowboy",movie,Drama,1969,tt0064665,7.8,126400,
"The War of the Gargantuas",movie,"Action, Horror, Sci-Fi",1966,tt0060440,6.2,3803,
"Barry Lyndon",movie,"Adventure, Drama, War",1975,tt0072684,8.1,192656,
"Death Watch",movie,"Drama, Sci-Fi, Thriller",1980,tt0081182,6.5,3664,
Fame,movie,"Drama, Music, Musical",1980,tt0080716,6.6,25526,
"The Number 23",movie,"Crime, Mystery, Thriller",2007,tt0481369,6.4,217180,
"Girl with a Pearl Earring",movie,"Biography, Drama, Romance",2003,tt0335119,6.9,84129,
"No Reservations",movie,"Comedy, Drama, Romance",2007,tt0481141,6.3,81222,
Onibaba,movie,"Drama, Horror, Thriller",1964,tt0058430,7.9,23864,
"Throne of Blood",movie,Drama,1957,tt0050613,8,58011,
"Red Beard",movie,Drama,1965,tt0058888,8.3,22263,
Ikiru,movie,Drama,1952,tt0044741,8.3,96032,
"Corpse Bride",movie,"Animation, Comedy, Drama",2005,tt0121164,7.4,313178,
Beetlejuice,movie,"Comedy, Fantasy",1988,tt0094721,7.5,402305,
Blow,movie,"Biography, Crime, Drama",2001,tt0221027,7.5,281522,
"Shoot 'Em Up",movie,"Action, Comedy, Thriller",2007,tt0465602,6.6,157145,
"Revolutionary Road",movie,"Drama, Romance",2008,tt0959337,7.3,230030,
Stromboli,movie,Drama,1950,tt0041931,7.2,8417,
Scream,movie,"Horror, Mystery",1996,tt0117571,7.4,416280,
"Scream 2",movie,"Horror, Mystery",1997,tt0120082,6.3,222131,
"Scream 3",movie,"Horror, Mystery",2000,tt0134084,5.7,173410,
"Scary Movie",movie,Comedy,2000,tt0175142,6.3,302421,
"Serial Lover",movie,"Comedy, Crime",1998,tt0155157,6.7,1556,
"Charlie's Angels",movie,"Action, Adventure, Comedy",2000,tt0160127,5.6,201842,
"Pride & Prejudice",movie,"Drama, Romance",2005,tt0414387,7.8,351037,
Monster-in-Law,movie,"Comedy, Romance",2005,tt0369735,5.6,67304,
"Shall We Dance?",movie,"Comedy, Drama, Music",2004,tt0358135,6.2,50984,
"The Brave One",movie,"Crime, Drama, Thriller",2007,tt0476964,6.7,64703,
"Jean de Florette",movie,Drama,1986,tt0091288,8.1,28370,
"Manon of the Spring",movie,Drama,1986,tt0091480,8,24786,
"Friday the 13th",movie,"Horror, Mystery, Thriller",1980,tt0080761,6.4,166058,
"The Assassination of Jesse James by the Coward Robert Ford",movie,"Biography, Crime, Drama",2007,tt0443680,7.5,197849,
"30 Days of Night",movie,"Horror, Thriller",2007,tt0389722,6.6,195254,
Sleuth,movie,"Crime, Drama, Mystery",2007,tt0857265,6.3,33469,
"Panic Room",movie,"Crime, Drama, Thriller",2002,tt0258000,6.8,306526,
"The Machinist",movie,"Drama, Thriller",2004,tt0361862,7.6,428612,
Orpheus,movie,"Drama, Fantasy, Romance",1950,tt0041719,7.8,13951,
"Sex and the City",movie,"Comedy, Drama, Romance",2008,tt1000774,5.7,130333,
"Sense and Sensibility",movie,"Drama, Romance",1995,tt0114388,7.7,131200,
Armored,movie,"Action, Crime, Mystery",2009,tt0913354,5.7,32384,
"Hot Fuzz",movie,"Action, Comedy, Mystery",2007,tt0425112,7.8,551037,
"Masculine Feminine",movie,"Drama, Romance",1966,tt0060675,7.4,18213,
"The Lost Honor of Katharina Blum",movie,"Crime, Drama",1975,tt0073858,7.3,5133,
"Gone Baby Gone",movie,"Crime, Drama, Mystery",2007,tt0452623,7.6,301665,
Charade,movie,"Comedy, Mystery, Romance",1963,tt0056923,7.8,89516,
"Ghost Dog: The Way of the Samurai",movie,"Crime, Drama",1999,tt0165798,7.5,100442,
"The Jackal",movie,"Action, Crime, Drama",1997,tt0119395,6.4,128738,
"Layer Cake",movie,"Crime, Drama, Thriller",2004,tt0375912,7.2,202119,
"The Invasion",movie,"Sci-Fi, Thriller",2007,tt0427392,5.9,85505,
"Confessions of a Dangerous Mind",movie,"Biography, Comedy, Crime",2002,tt0270288,7,93782,
"The Curious Case of Benjamin Button",movie,"Drama, Fantasy, Romance",2008,tt0421715,7.8,720144,
"Howl's Moving Castle",movie,"Adventure, Animation, Family",2004,tt0347149,8.2,481251,
"Burn After Reading",movie,"Comedy, Crime, Drama",2008,tt0887883,7,363375,
"The Swimming Pool",movie,"Crime, Drama, Romance",1969,tt0064816,7.1,14915,
"Drop Zone",movie,"Action, Adventure, Thriller",1994,tt0109676,5.6,22196,
"The International",movie,"Action, Crime, Drama",2009,tt0963178,6.5,102480,
"Knocked Up",movie,"Comedy, Romance",2007,tt0478311,6.9,391909,
"Five Times Two",movie,"Drama, Romance",2004,tt0354356,6.6,10626,
Paprika,movie,"Animation, Drama, Fantasy",2006,tt0851578,7.7,104191,
"American Gangster",movie,"Biography, Crime, Drama",2007,tt0765429,7.8,470819,
"Vicky Cristina Barcelona",movie,"Comedy, Drama, Romance",2008,tt0497465,7.1,274469,
"Ashes and Diamonds",movie,"Drama, Romance, War",1958,tt0052080,7.7,14196,
Severance,movie,"Comedy, Horror",2006,tt0464196,6.4,41868,
"The Sugarland Express",movie,"Crime, Drama",1974,tt0072226,6.7,20537,
Rendition,movie,"Drama, Thriller",2007,tt0804522,6.8,59042,
"The In-Laws",movie,"Action, Comedy, Thriller",2003,tt0314786,5.7,18187,
"Bicycle Thieves",movie,Drama,1948,tt0040522,8.2,184815,
L'Avventura,movie,"Drama, Mystery, Romance",1960,tt0053619,7.7,35288,
"Rush Hour 3",movie,"Action, Comedy, Crime",2007,tt0293564,6.2,191089,
"Rush Hour 2",movie,"Action, Comedy, Crime",2001,tt0266915,6.7,249305,
"3:10 to Yuma",movie,"Action, Crime, Drama",2007,tt0381849,7.6,342467,
"The Polar Express",movie,"Adventure, Animation, Comedy",2004,tt0338348,6.6,257041,
"Fred Claus",movie,"Comedy, Family, Fantasy",2007,tt0486583,5.7,49478,
Gunner,movie,Action,2024,tt12598606,3.2,2660,
"The Fugitive",movie,"Action, Crime, Drama",1993,tt0106977,7.8,332561,
"Le Samouraï",movie,"Crime, Drama, Thriller",1967,tt0062229,8,62264,
RoboCop,movie,"Action, Crime, Sci-Fi",1987,tt0093870,7.6,295797,
"Space Cowboys",movie,"Action, Adventure, Thriller",2000,tt0186566,6.5,88639,
"Bee Movie",movie,"Adventure, Animation, Comedy",2007,tt0389790,6.1,187923,
"Tom Jones",movie,"Adventure, Comedy, History",1963,tt0057590,6.4,14810,
"Torn Curtain",movie,"Drama, Romance, Thriller",1966,tt0061107,6.6,30586,
"Pather Panchali",movie,Drama,1955,tt0048473,8.2,40084,
"Family Plot",movie,"Comedy, Crime, Drama",1976,tt0074512,6.8,25767,
"Fanny and Alexander",movie,Drama,1982,tt0083922,8.1,69375,
"The Umbrellas of Cherbourg",movie,"Drama, Musical, Romance",1964,tt0058450,7.8,33123,
"The Witches of Eastwick",movie,"Comedy, Fantasy, Horror",1987,tt0094332,6.5,80950,
"The Mexican",movie,"Adventure, Comedy, Drama",2001,tt0236493,6.1,118535,
"Carlito's Way",movie,"Crime, Drama, Thriller",1993,tt0106519,7.9,239721,
Empties,movie,"Comedy, Drama",2007,tt0809951,7.2,5142,
"Revenge of the Pink Panther",movie,"Comedy, Crime, Mystery",1978,tt0078163,6.6,24161,
Dracula,movie,"Fantasy, Horror, Romance",1992,tt0103874,7.4,255416,
"Three Kings",movie,"Action, Adventure, Comedy",1999,tt0120188,7.1,184139,
"Practical Magic",movie,"Comedy, Drama, Fantasy",1998,tt0120791,6.3,99609,
"Till the End of the Night",movie,Drama,1995,tt0111431,3.8,483,
"Freddy vs. Jason",movie,"Action, Horror",2003,tt0329101,5.7,131628,
"Alvin and the Chipmunks",movie,"Adventure, Comedy, Family",2007,tt0952640,5.3,99444,
"I Am Legend",movie,"Drama, Horror, Sci-Fi",2007,tt0480249,7.2,848187,
"The Orphanage",movie,"Drama, Horror, Mystery",2007,tt0464141,7.4,167232,
"Zathura: A Space Adventure",movie,"Action, Adventure, Comedy",2005,tt0406375,6.3,120542,
"Failure to Launch",movie,"Comedy, Romance",2006,tt0427229,5.7,91264,
"One Missed Call",movie,"Horror, Mystery",2008,tt0479968,4,34707,
Yamakasi,movie,"Action, Crime, Drama",2001,tt0267129,6.1,13592,
"The 40-Year-Old Virgin",movie,"Comedy, Romance",2005,tt0405422,7.1,484638,
"In the Valley of Elah",movie,"Crime, Drama, Mystery",2007,tt0478134,7.1,76334,
"Vampire's Kiss",movie,"Comedy, Crime, Fantasy",1988,tt0098577,6.1,23169,
"Perfect Stranger",movie,"Crime, Mystery, Thriller",2007,tt0457433,5.7,52884,
Cloverfield,movie,"Action, Horror, Sci-Fi",2008,tt1060277,7,433002,
"Coach Carter",movie,"Biography, Drama, Sport",2005,tt0393162,7.3,179909,
"Ruby & Quentin",movie,"Comedy, Crime",2003,tt0310203,7.1,31609,
"Matchstick Men",movie,"Comedy, Crime, Drama",2003,tt0325805,7.3,141993,
Duplex,movie,Comedy,2003,tt0266489,5.9,64111,
"Maid in Manhattan",movie,"Comedy, Drama, Romance",2002,tt0252076,5.4,99328,
Carrie,movie,"Horror, Mystery",1976,tt0074285,7.4,217506,
"The Rage: Carrie 2",movie,"Drama, Horror, Sci-Fi",1999,tt0144814,4.8,18671,
"There Will Be Blood",movie,Drama,2007,tt0469494,8.2,669199,
"Elite Squad",movie,"Action, Crime, Drama",2007,tt0861739,8,114776,
"Chicken Run",movie,"Adventure, Animation, Comedy",2000,tt0120630,7.1,218833,
"Speed Racer",movie,"Action, Adventure, Comedy",2008,tt0811080,6.1,80599,
"Vantage Point",movie,"Action, Drama, Thriller",2008,tt0443274,6.6,155834,
"Open Season",movie,"Adventure, Animation, Comedy",2006,tt0400717,6.1,109859,
"Over the Hedge",movie,"Adventure, Animation, Comedy",2006,tt0327084,6.7,196047,
"Fun with Dick and Jane",movie,"Comedy, Crime",2005,tt0369441,6.2,158376,
"Resident Evil: Extinction",movie,"Action, Horror, Sci-Fi",2007,tt0432021,6.2,210496,
"10,000 BC",movie,"Action, Adventure, Drama",2008,tt0443649,5.1,137496,
Amarcord,movie,"Comedy, Drama",1973,tt0071129,7.8,49616,
"Half Nelson",movie,Drama,2006,tt0468489,7.1,93817,
"The Wolfman",movie,"Drama, Fantasy, Horror",2010,tt0780653,5.8,115142,
"The Kite Runner",movie,Drama,2007,tt0419887,7.6,83839,
"It's a Free World...",movie,Drama,2007,tt0807054,7,6431,
"Germany Year Zero",movie,Drama,1948,tt0039417,7.8,14467,
"Punch-Drunk Love",movie,"Comedy, Drama, Romance",2002,tt0272338,7.3,185213,
21,movie,"Crime, Drama, Thriller",2008,tt0478087,6.8,273623,
Desperado,movie,"Action, Crime, Drama",1995,tt0112851,7.1,203030,
"2 or 3 Things I Know About Her",movie,"Comedy, Drama",1967,tt0060304,6.5,8941,
Weekend,movie,"Adventure, Comedy, Drama",1967,tt0062480,6.9,16272,
"Desperately Seeking Susan",movie,"Comedy, Drama",1985,tt0089017,6.1,27507,
"Napoleon Dynamite",movie,Comedy,2004,tt0374900,7,246805,
"Midnight in the Garden of Good and Evil",movie,"Crime, Drama, Mystery",1997,tt0119668,6.6,42579,
"The Man Who Knew Too Much",movie,"Crime, Drama, Mystery",1934,tt0025452,6.7,22367,
Disturbia,movie,"Crime, Drama, Mystery",2007,tt0486822,6.8,264588,
"American Wedding",movie,Comedy,2003,tt0328828,6.3,223003,
Paris,movie,"Comedy, Drama, Romance",2008,tt0869994,6.8,13018,
"The Secret of the Grain",movie,Drama,2007,tt0487419,7.4,8088,
"The Spirit",movie,"Action, Crime, Fantasy",2008,tt0831887,4.7,63599,
"In Bruges",movie,"Comedy, Crime, Drama",2008,tt0780536,7.9,478506,
"My Big Fat Greek Wedding",movie,"Comedy, Drama, Romance",2002,tt0259446,6.6,148167,
"Beautiful Memories",movie,"Drama, Romance",2001,tt0259440,7.2,1450,
"Ice Age: Dawn of the Dinosaurs",movie,"Adventure, Animation, Comedy",2009,tt1080016,6.9,275053,
"Robin Hood: Prince of Thieves",movie,"Action, Adventure, Drama",1991,tt0102798,6.9,215443,
"Transformers: Revenge of the Fallen",movie,"Action, Adventure, Sci-Fi",2009,tt1055369,6,441037,
"Definitely, Maybe",movie,"Comedy, Drama, Romance",2008,tt0832266,7.1,178291,
"My Neighbor Totoro",movie,"Animation, Comedy, Family",1988,tt0096283,8.1,405883,
"A Man Apart",movie,"Action, Crime, Drama",2003,tt0266465,6,50329,
"Event Horizon",movie,"Horror, Sci-Fi, Thriller",1997,tt0119081,6.6,205541,
"...And God Created Woman",movie,"Drama, Romance",1956,tt0049189,6.3,9832,
Paisan,movie,"Drama, War",1946,tt0038823,7.6,10063,
"Summer Things",movie,"Comedy, Drama, Romance",2002,tt0290916,6.5,2657,
Carandiru,movie,"Crime, Drama",2003,tt0293007,7.6,23411,
"Drillbit Taylor",movie,"Action, Comedy, Crime",2008,tt0817538,5.7,63270,
"Dumb and Dumber",movie,Comedy,1994,tt0109686,7.3,428162,
"John Q",movie,"Crime, Drama, Thriller",2002,tt0251160,7.1,148654,
"Superman II",movie,"Action, Adventure, Sci-Fi",1980,tt0081573,6.8,118795,
"Master and Commander: The Far Side of the World",movie,"Action, Adventure, Drama",2003,tt0311113,7.5,246223,
"The Exorcism of Emily Rose",movie,"Drama, Horror, Thriller",2005,tt0404032,6.7,144679,
"Fool's Gold",movie,"Action, Adventure, Comedy",2008,tt0770752,5.7,86909,
Taken,movie,"Action, Crime, Thriller",2008,tt0936501,7.7,654182,
"Baby Mama",movie,"Comedy, Romance",2008,tt0871426,6,48337,
"The Road Warrior",movie,"Action, Adventure, Sci-Fi",1981,tt0082694,7.6,207383,
"My Life as a Dog",movie,"Comedy, Drama",1985,tt0089606,7.6,23241,
Jumanji,movie,"Adventure, Comedy, Family",1995,tt0113497,7.1,394526,
"The Bank Job",movie,"Crime, Thriller",2008,tt0200465,7.2,193330,
Alfie,movie,"Comedy, Drama, Romance",2004,tt0375173,6.2,55786,
"The Blob",movie,"Horror, Sci-Fi",1958,tt0051418,6.3,30807,
"The Karate Kid Part II",movie,"Action, Family, Sport",1986,tt0091326,6.1,104085,
"Eight Legged Freaks",movie,"Action, Adventure, Comedy",2002,tt0271367,5.5,61714,
"My Best Friend's Wedding",movie,"Comedy, Drama, Romance",1997,tt0119738,6.4,161055,
"Pale Rider",movie,"Drama, Western",1985,tt0089767,7.3,67604,
Gomorrah,movie,"Crime, Drama",2008,tt0929425,7,52244,
"Waltz with Bashir",movie,"Animation, Biography, Documentary",2008,tt1185616,8,61689,
Wanted,movie,"Action, Crime, Thriller",2008,tt0493464,6.7,419414,
"Deep Blue Sea",movie,"Action, Adventure, Sci-Fi",1999,tt0149261,5.9,147247,
Antz,movie,"Adventure, Animation, Comedy",1998,tt0120587,6.5,167414,
"Garfield: The Movie",movie,"Adventure, Comedy, Family",2004,tt0356634,5.1,97596,
Steamboy,movie,"Action, Adventure, Animation",2004,tt0348121,6.8,19251,
"Bad Boys II",movie,"Action, Comedy, Crime",2003,tt0172156,6.6,280702,
Twilight,movie,"Drama, Fantasy, Romance",2008,tt1099212,5.3,505327,
"The Tree of Life",movie,"Drama, Fantasy",2011,tt0478304,6.8,187919,
Disclosure,movie,"Drama, Thriller",1994,tt0109635,6.2,56351,
"Europa Europa",movie,"Drama, History, War",1990,tt0099776,7.5,17978,
"The Heartbreak Kid",movie,"Comedy, Romance",2007,tt0408839,5.9,98204,
"Police Story",movie,"Action, Comedy, Crime",1985,tt0089374,7.5,44540,
"Free Willy 2: The Adventure Home",movie,"Adventure, Drama, Family",1995,tt0113114,5.1,20116,
"The Man",movie,"Action, Comedy, Crime",2005,tt0399327,5.5,27144,
"Black Book",movie,"Drama, Thriller, War",2006,tt0389557,7.7,82120,
"The Craft",movie,"Drama, Fantasy, Horror",1996,tt0115963,6.5,114253,
S.W.A.T.,movie,"Action, Adventure, Crime",2003,tt0257076,6.1,157016,
"Blue Crush",movie,"Drama, Romance, Sport",2002,tt0300532,5.7,33709,
Eraser,movie,"Action, Crime, Thriller",1996,tt0116213,6.2,121155,
"Road Trip",movie,Comedy,2000,tt0215129,6.5,183216,
"Final Destination 3",movie,"Horror, Thriller",2006,tt0414982,5.8,162810,
